group	lower_pct	upper_pct	coverage	mean_width_rel	median_width_rel
nanopore	12	93	0.9915	1.3059	1.1225
nanopore	12	94	0.9919	1.4156	1.2017
nanopore	12	95	0.9919	1.5584	1.2968
nanopore	12	96	0.9923	1.7633	1.4290
nanopore	12	97	0.9923	2.0615	1.6246
nanopore	12	98	0.9923	2.5982	1.9750
nanopore	12	99	0.9923	3.8847	2.9709
nanopore	13	51	0.6969	0.3643	0.3265
nanopore	13	52	0.7318	0.3729	0.3351
nanopore	13	53	0.7674	0.3817	0.3440
nanopore	13	54	0.8092	0.3907	0.3523
nanopore	13	55	0.8343	0.3999	0.3613
nanopore	13	56	0.8635	0.4090	0.3702
nanopore	13	57	0.8874	0.4185	0.3799
nanopore	13	58	0.9133	0.4281	0.3888
nanopore	13	59	0.9271	0.4379	0.3979
nanopore	13	60	0.9396	0.4479	0.4071
nanopore	13	61	0.9481	0.4581	0.4172
nanopore	13	62	0.9583	0.4685	0.4266
nanopore	13	63	0.9615	0.4792	0.4371
nanopore	13	64	0.9676	0.4902	0.4471
nanopore	13	65	0.9724	0.5014	0.4583
nanopore	13	66	0.9761	0.5131	0.4687
nanopore	13	67	0.9773	0.5249	0.4805
nanopore	13	68	0.9801	0.5372	0.4918
nanopore	13	69	0.9818	0.5500	0.5027
nanopore	13	70	0.9830	0.5631	0.5153
nanopore	13	71	0.9830	0.5768	0.5277
nanopore	13	72	0.9838	0.5910	0.5406
nanopore	13	73	0.9850	0.6059	0.5546
nanopore	13	74	0.9862	0.6214	0.5692
nanopore	13	75	0.9866	0.6374	0.5841
nanopore	13	76	0.9866	0.6543	0.6001
nanopore	13	77	0.9874	0.6720	0.6162
nanopore	13	78	0.9878	0.6907	0.6321
nanopore	13	79	0.9878	0.7105	0.6498
nanopore	13	80	0.9882	0.7316	0.6684
nanopore	13	81	0.9882	0.7545	0.6874
nanopore	13	82	0.9882	0.7786	0.7095
nanopore	13	83	0.9887	0.8043	0.7289
nanopore	13	84	0.9891	0.8323	0.7524
nanopore	13	85	0.9891	0.8622	0.7781
nanopore	13	86	0.9891	0.8952	0.8040
nanopore	13	87	0.9891	0.9315	0.8334
nanopore	13	88	0.9891	0.9720	0.8654
nanopore	13	89	0.9895	1.0182	0.9019
nanopore	13	90	0.9895	1.0711	0.9440
nanopore	13	91	0.9899	1.1316	0.9921
nanopore	13	92	0.9899	1.2020	1.0407
nanopore	13	93	0.9899	1.2890	1.1042
nanopore	13	94	0.9903	1.3987	1.1802
nanopore	13	95	0.9903	1.5415	1.2802
nanopore	13	96	0.9907	1.7464	1.4091
nanopore	13	97	0.9907	2.0446	1.6083
nanopore	13	98	0.9907	2.5813	1.9549
nanopore	13	99	0.9907	3.8678	2.9550
nanopore	14	51	0.6961	0.3485	0.3137
nanopore	14	52	0.7310	0.3572	0.3225
nanopore	14	53	0.7666	0.3659	0.3309
nanopore	14	54	0.8083	0.3749	0.3392
nanopore	14	55	0.8335	0.3841	0.3472
nanopore	14	56	0.8626	0.3933	0.3565
nanopore	14	57	0.8865	0.4027	0.3653
nanopore	14	58	0.9125	0.4123	0.3749
nanopore	14	59	0.9263	0.4221	0.3839
nanopore	14	60	0.9388	0.4321	0.3931
nanopore	14	61	0.9473	0.4424	0.4028
nanopore	14	62	0.9575	0.4527	0.4122
nanopore	14	63	0.9607	0.4634	0.4222
nanopore	14	64	0.9668	0.4744	0.4326
nanopore	14	65	0.9716	0.4857	0.4437
nanopore	14	66	0.9753	0.4973	0.4548
nanopore	14	67	0.9765	0.5092	0.4659
nanopore	14	68	0.9793	0.5215	0.4770
nanopore	14	69	0.9810	0.5342	0.4891
nanopore	14	70	0.9822	0.5474	0.5011
nanopore	14	71	0.9822	0.5610	0.5138
nanopore	14	72	0.9830	0.5753	0.5273
nanopore	14	73	0.9842	0.5901	0.5410
nanopore	14	74	0.9854	0.6056	0.5549
nanopore	14	75	0.9858	0.6216	0.5702
nanopore	14	76	0.9858	0.6385	0.5851
nanopore	14	77	0.9866	0.6563	0.6006
nanopore	14	78	0.9870	0.6749	0.6172
nanopore	14	79	0.9870	0.6948	0.6338
nanopore	14	80	0.9874	0.7159	0.6530
nanopore	14	81	0.9874	0.7387	0.6726
nanopore	14	82	0.9874	0.7628	0.6929
nanopore	14	83	0.9878	0.7886	0.7143
nanopore	14	84	0.9882	0.8165	0.7366
nanopore	14	85	0.9882	0.8464	0.7606
nanopore	14	86	0.9882	0.8794	0.7877
nanopore	14	87	0.9882	0.9158	0.8180
nanopore	14	88	0.9882	0.9562	0.8496
nanopore	14	89	0.9887	1.0024	0.8864
nanopore	14	90	0.9887	1.0554	0.9296
nanopore	14	91	0.9891	1.1158	0.9757
nanopore	14	92	0.9891	1.1862	1.0233
nanopore	14	93	0.9891	1.2733	1.0858
nanopore	14	94	0.9895	1.3829	1.1661
nanopore	14	95	0.9895	1.5257	1.2655
nanopore	14	96	0.9899	1.7306	1.3934
nanopore	14	97	0.9899	2.0288	1.5950
nanopore	14	98	0.9899	2.5655	1.9397
nanopore	14	99	0.9899	3.8520	2.9393
nanopore	15	51	0.6945	0.3337	0.3012
nanopore	15	52	0.7293	0.3424	0.3098
nanopore	15	53	0.7650	0.3511	0.3179
nanopore	15	54	0.8067	0.3601	0.3267
nanopore	15	55	0.8318	0.3693	0.3345
nanopore	15	56	0.8610	0.3785	0.3432
nanopore	15	57	0.8849	0.3879	0.3522
nanopore	15	58	0.9109	0.3975	0.3617
nanopore	15	59	0.9246	0.4073	0.3704
nanopore	15	60	0.9372	0.4174	0.3800
nanopore	15	61	0.9457	0.4276	0.3897
nanopore	15	62	0.9558	0.4379	0.3995
nanopore	15	63	0.9591	0.4486	0.4099
nanopore	15	64	0.9652	0.4596	0.4202
nanopore	15	65	0.9700	0.4709	0.4313
nanopore	15	66	0.9737	0.4825	0.4420
nanopore	15	67	0.9749	0.4944	0.4527
nanopore	15	68	0.9777	0.5067	0.4642
nanopore	15	69	0.9793	0.5194	0.4762
nanopore	15	70	0.9806	0.5326	0.4883
nanopore	15	71	0.9806	0.5462	0.5012
nanopore	15	72	0.9814	0.5605	0.5131
nanopore	15	73	0.9826	0.5753	0.5270
nanopore	15	74	0.9838	0.5908	0.5403
nanopore	15	75	0.9842	0.6068	0.5554
nanopore	15	76	0.9842	0.6237	0.5695
nanopore	15	77	0.9850	0.6415	0.5856
nanopore	15	78	0.9854	0.6601	0.6007
nanopore	15	79	0.9854	0.6800	0.6194
nanopore	15	80	0.9858	0.7011	0.6387
nanopore	15	81	0.9858	0.7239	0.6585
nanopore	15	82	0.9858	0.7480	0.6780
nanopore	15	83	0.9862	0.7738	0.6995
nanopore	15	84	0.9866	0.8017	0.7226
nanopore	15	85	0.9866	0.8316	0.7462
nanopore	15	86	0.9866	0.8646	0.7740
nanopore	15	87	0.9866	0.9010	0.8035
nanopore	15	88	0.9866	0.9414	0.8366
nanopore	15	89	0.9870	0.9876	0.8741
nanopore	15	90	0.9870	1.0406	0.9164
nanopore	15	91	0.9874	1.1010	0.9602
nanopore	15	92	0.9874	1.1714	1.0106
nanopore	15	93	0.9874	1.2585	1.0711
nanopore	15	94	0.9878	1.3681	1.1496
nanopore	15	95	0.9878	1.5109	1.2521
nanopore	15	96	0.9882	1.7158	1.3800
nanopore	15	97	0.9882	2.0140	1.5777
nanopore	15	98	0.9882	2.5507	1.9256
nanopore	15	99	0.9882	3.8372	2.9240
nanopore	16	51	0.6929	0.3198	0.2891
nanopore	16	52	0.7277	0.3285	0.2974
nanopore	16	53	0.7634	0.3373	0.3055
nanopore	16	54	0.8051	0.3463	0.3135
nanopore	16	55	0.8302	0.3554	0.3226
nanopore	16	56	0.8594	0.3646	0.3311
nanopore	16	57	0.8833	0.3741	0.3404
nanopore	16	58	0.9092	0.3837	0.3500
nanopore	16	59	0.9230	0.3935	0.3588
nanopore	16	60	0.9356	0.4035	0.3683
nanopore	16	61	0.9441	0.4137	0.3774
nanopore	16	62	0.9542	0.4240	0.3871
nanopore	16	63	0.9575	0.4348	0.3973
nanopore	16	64	0.9635	0.4458	0.4073
nanopore	16	65	0.9684	0.4570	0.4191
nanopore	16	66	0.9720	0.4687	0.4297
nanopore	16	67	0.9733	0.4805	0.4400
nanopore	16	68	0.9761	0.4928	0.4514
nanopore	16	69	0.9777	0.5055	0.4627
nanopore	16	70	0.9789	0.5187	0.4744
nanopore	16	71	0.9789	0.5324	0.4864
nanopore	16	72	0.9797	0.5466	0.4986
nanopore	16	73	0.9810	0.5614	0.5120
nanopore	16	74	0.9822	0.5769	0.5267
nanopore	16	75	0.9826	0.5930	0.5410
nanopore	16	76	0.9826	0.6098	0.5557
nanopore	16	77	0.9834	0.6276	0.5712
nanopore	16	78	0.9838	0.6462	0.5874
nanopore	16	79	0.9838	0.6661	0.6044
nanopore	16	80	0.9842	0.6872	0.6228
nanopore	16	81	0.9842	0.7100	0.6427
nanopore	16	82	0.9842	0.7341	0.6642
nanopore	16	83	0.9846	0.7599	0.6855
nanopore	16	84	0.9850	0.7879	0.7096
nanopore	16	85	0.9850	0.8177	0.7335
nanopore	16	86	0.9850	0.8508	0.7601
nanopore	16	87	0.9850	0.8871	0.7911
nanopore	16	88	0.9850	0.9276	0.8234
nanopore	16	89	0.9854	0.9737	0.8599
nanopore	16	90	0.9854	1.0267	0.9017
nanopore	16	91	0.9858	1.0871	0.9457
nanopore	16	92	0.9858	1.1576	0.9972
nanopore	16	93	0.9858	1.2446	1.0585
nanopore	16	94	0.9862	1.3542	1.1360
nanopore	16	95	0.9862	1.4970	1.2385
nanopore	16	96	0.9866	1.7020	1.3673
nanopore	16	97	0.9866	2.0001	1.5640
nanopore	16	98	0.9866	2.5368	1.9105
nanopore	16	99	0.9866	3.8234	2.9084
nanopore	17	51	0.6912	0.3067	0.2776
nanopore	17	52	0.7261	0.3153	0.2857
nanopore	17	53	0.7618	0.3241	0.2940
nanopore	17	54	0.8035	0.3331	0.3023
nanopore	17	55	0.8286	0.3423	0.3113
nanopore	17	56	0.8578	0.3514	0.3203
nanopore	17	57	0.8817	0.3609	0.3292
nanopore	17	58	0.9076	0.3705	0.3379
nanopore	17	59	0.9214	0.3803	0.3473
nanopore	17	60	0.9340	0.3903	0.3564
nanopore	17	61	0.9425	0.4005	0.3660
nanopore	17	62	0.9526	0.4109	0.3754
nanopore	17	63	0.9558	0.4216	0.3850
nanopore	17	64	0.9619	0.4326	0.3959
nanopore	17	65	0.9668	0.4438	0.4059
nanopore	17	66	0.9704	0.4555	0.4171
nanopore	17	67	0.9716	0.4674	0.4281
nanopore	17	68	0.9745	0.4797	0.4386
nanopore	17	69	0.9761	0.4924	0.4504
nanopore	17	70	0.9773	0.5055	0.4618
nanopore	17	71	0.9773	0.5192	0.4739
nanopore	17	72	0.9781	0.5334	0.4863
nanopore	17	73	0.9793	0.5483	0.5003
nanopore	17	74	0.9806	0.5638	0.5135
nanopore	17	75	0.9810	0.5798	0.5271
nanopore	17	76	0.9810	0.5967	0.5427
nanopore	17	77	0.9818	0.6144	0.5588
nanopore	17	78	0.9822	0.6331	0.5753
nanopore	17	79	0.9822	0.6529	0.5921
nanopore	17	80	0.9826	0.6740	0.6105
nanopore	17	81	0.9826	0.6969	0.6319
nanopore	17	82	0.9826	0.7210	0.6519
nanopore	17	83	0.9830	0.7468	0.6732
nanopore	17	84	0.9834	0.7747	0.6965
nanopore	17	85	0.9834	0.8046	0.7211
nanopore	17	86	0.9834	0.8376	0.7478
nanopore	17	87	0.9834	0.8739	0.7793
nanopore	17	88	0.9834	0.9144	0.8099
nanopore	17	89	0.9838	0.9606	0.8470
nanopore	17	90	0.9838	1.0135	0.8890
nanopore	17	91	0.9842	1.0740	0.9334
nanopore	17	92	0.9842	1.1444	0.9846
nanopore	17	93	0.9842	1.2314	1.0478
nanopore	17	94	0.9846	1.3411	1.1251
nanopore	17	95	0.9846	1.4839	1.2258
nanopore	17	96	0.9850	1.6888	1.3520
nanopore	17	97	0.9850	1.9870	1.5473
nanopore	17	98	0.9850	2.5237	1.9005
nanopore	17	99	0.9850	3.8102	2.8953
nanopore	18	51	0.6904	0.2942	0.2664
nanopore	18	52	0.7253	0.3028	0.2744
nanopore	18	53	0.7609	0.3116	0.2831
nanopore	18	54	0.8027	0.3206	0.2911
nanopore	18	55	0.8278	0.3297	0.3002
nanopore	18	56	0.8570	0.3389	0.3092
nanopore	18	57	0.8809	0.3484	0.3177
nanopore	18	58	0.9068	0.3580	0.3268
nanopore	18	59	0.9206	0.3678	0.3361
nanopore	18	60	0.9331	0.3778	0.3449
nanopore	18	61	0.9417	0.3880	0.3544
nanopore	18	62	0.9518	0.3984	0.3647
nanopore	18	63	0.9550	0.4091	0.3748
nanopore	18	64	0.9611	0.4201	0.3845
nanopore	18	65	0.9660	0.4313	0.3938
nanopore	18	66	0.9696	0.4430	0.4055
nanopore	18	67	0.9708	0.4548	0.4161
nanopore	18	68	0.9737	0.4671	0.4271
nanopore	18	69	0.9753	0.4798	0.4384
nanopore	18	70	0.9765	0.4930	0.4498
nanopore	18	71	0.9765	0.5067	0.4620
nanopore	18	72	0.9773	0.5209	0.4746
nanopore	18	73	0.9785	0.5357	0.4877
nanopore	18	74	0.9797	0.5513	0.5020
nanopore	18	75	0.9801	0.5673	0.5157
nanopore	18	76	0.9801	0.5842	0.5316
nanopore	18	77	0.9810	0.6019	0.5475
nanopore	18	78	0.9814	0.6206	0.5635
nanopore	18	79	0.9814	0.6404	0.5824
nanopore	18	80	0.9818	0.6615	0.5989
nanopore	18	81	0.9818	0.6844	0.6183
nanopore	18	82	0.9818	0.7085	0.6401
nanopore	18	83	0.9822	0.7342	0.6612
nanopore	18	84	0.9826	0.7622	0.6840
nanopore	18	85	0.9826	0.7921	0.7089
nanopore	18	86	0.9826	0.8251	0.7350
nanopore	18	87	0.9826	0.8614	0.7648
nanopore	18	88	0.9826	0.9019	0.7985
nanopore	18	89	0.9830	0.9481	0.8342
nanopore	18	90	0.9830	1.0010	0.8756
nanopore	18	91	0.9834	1.0615	0.9198
nanopore	18	92	0.9834	1.1319	0.9735
nanopore	18	93	0.9834	1.2189	1.0358
nanopore	18	94	0.9838	1.3286	1.1122
nanopore	18	95	0.9838	1.4713	1.2133
nanopore	18	96	0.9842	1.6763	1.3393
nanopore	18	97	0.9842	1.9745	1.5331
nanopore	18	98	0.9842	2.5112	1.8906
nanopore	18	99	0.9842	3.7977	2.8845
nanopore	19	51	0.6880	0.2822	0.2557
nanopore	19	52	0.7229	0.2908	0.2640
nanopore	19	53	0.7585	0.2996	0.2724
nanopore	19	54	0.8002	0.3086	0.2809
nanopore	19	55	0.8254	0.3177	0.2900
nanopore	19	56	0.8545	0.3269	0.2983
nanopore	19	57	0.8784	0.3364	0.3074
nanopore	19	58	0.9044	0.3460	0.3159
nanopore	19	59	0.9182	0.3558	0.3253
nanopore	19	60	0.9307	0.3658	0.3341
nanopore	19	61	0.9392	0.3760	0.3432
nanopore	19	62	0.9494	0.3864	0.3531
nanopore	19	63	0.9526	0.3971	0.3626
nanopore	19	64	0.9587	0.4081	0.3727
nanopore	19	65	0.9635	0.4193	0.3833
nanopore	19	66	0.9672	0.4310	0.3942
nanopore	19	67	0.9684	0.4428	0.4052
nanopore	19	68	0.9712	0.4551	0.4164
nanopore	19	69	0.9729	0.4678	0.4277
nanopore	19	70	0.9741	0.4810	0.4393
nanopore	19	71	0.9741	0.4947	0.4515
nanopore	19	72	0.9749	0.5089	0.4632
nanopore	19	73	0.9761	0.5237	0.4766
nanopore	19	74	0.9773	0.5393	0.4910
nanopore	19	75	0.9777	0.5553	0.5056
nanopore	19	76	0.9777	0.5721	0.5211
nanopore	19	77	0.9785	0.5899	0.5359
nanopore	19	78	0.9789	0.6085	0.5529
nanopore	19	79	0.9789	0.6284	0.5700
nanopore	19	80	0.9793	0.6495	0.5879
nanopore	19	81	0.9793	0.6723	0.6068
nanopore	19	82	0.9793	0.6965	0.6282
nanopore	19	83	0.9797	0.7222	0.6499
nanopore	19	84	0.9801	0.7502	0.6729
nanopore	19	85	0.9801	0.7800	0.6959
nanopore	19	86	0.9801	0.8131	0.7229
nanopore	19	87	0.9801	0.8494	0.7538
nanopore	19	88	0.9801	0.8899	0.7864
nanopore	19	89	0.9806	0.9361	0.8229
nanopore	19	90	0.9806	0.9890	0.8616
nanopore	19	91	0.9810	1.0494	0.9081
nanopore	19	92	0.9810	1.1199	0.9613
nanopore	19	93	0.9810	1.2069	1.0248
nanopore	19	94	0.9814	1.3165	1.1003
nanopore	19	95	0.9814	1.4593	1.2004
nanopore	19	96	0.9818	1.6643	1.3267
nanopore	19	97	0.9818	1.9624	1.5205
nanopore	19	98	0.9818	2.4991	1.8759
nanopore	19	99	0.9818	3.7857	2.8707
nanopore	20	51	0.6860	0.2706	0.2462
nanopore	20	52	0.7208	0.2793	0.2544
nanopore	20	53	0.7565	0.2880	0.2628
nanopore	20	54	0.7982	0.2970	0.2707
nanopore	20	55	0.8233	0.3062	0.2793
nanopore	20	56	0.8525	0.3154	0.2881
nanopore	20	57	0.8764	0.3248	0.2968
nanopore	20	58	0.9024	0.3344	0.3056
nanopore	20	59	0.9161	0.3442	0.3147
nanopore	20	60	0.9287	0.3542	0.3239
nanopore	20	61	0.9372	0.3644	0.3335
nanopore	20	62	0.9473	0.3748	0.3427
nanopore	20	63	0.9506	0.3855	0.3528
nanopore	20	64	0.9566	0.3965	0.3631
nanopore	20	65	0.9615	0.4078	0.3733
nanopore	20	66	0.9652	0.4194	0.3843
nanopore	20	67	0.9664	0.4313	0.3956
nanopore	20	68	0.9692	0.4436	0.4066
nanopore	20	69	0.9708	0.4563	0.4176
nanopore	20	70	0.9720	0.4694	0.4290
nanopore	20	71	0.9720	0.4831	0.4419
nanopore	20	72	0.9729	0.4974	0.4542
nanopore	20	73	0.9741	0.5122	0.4676
nanopore	20	74	0.9753	0.5277	0.4814
nanopore	20	75	0.9757	0.5437	0.4962
nanopore	20	76	0.9757	0.5606	0.5098
nanopore	20	77	0.9765	0.5784	0.5254
nanopore	20	78	0.9769	0.5970	0.5427
nanopore	20	79	0.9769	0.6169	0.5595
nanopore	20	80	0.9773	0.6380	0.5778
nanopore	20	81	0.9773	0.6608	0.5960
nanopore	20	82	0.9773	0.6849	0.6155
nanopore	20	83	0.9777	0.7107	0.6386
nanopore	20	84	0.9781	0.7386	0.6605
nanopore	20	85	0.9781	0.7685	0.6846
nanopore	20	86	0.9781	0.8015	0.7126
nanopore	20	87	0.9781	0.8378	0.7425
nanopore	20	88	0.9781	0.8783	0.7752
nanopore	20	89	0.9785	0.9245	0.8119
nanopore	20	90	0.9785	0.9775	0.8518
nanopore	20	91	0.9789	1.0379	0.8968
nanopore	20	92	0.9789	1.1083	0.9522
nanopore	20	93	0.9789	1.1954	1.0141
nanopore	20	94	0.9793	1.3050	1.0888
nanopore	20	95	0.9793	1.4478	1.1895
nanopore	20	96	0.9797	1.6527	1.3138
nanopore	20	97	0.9797	1.9509	1.5096
nanopore	20	98	0.9797	2.4876	1.8687
nanopore	20	99	0.9797	3.7741	2.8626
nanopore	21	51	0.6819	0.2596	0.2360
nanopore	21	52	0.7168	0.2682	0.2441
nanopore	21	53	0.7524	0.2770	0.2524
nanopore	21	54	0.7942	0.2860	0.2611
nanopore	21	55	0.8193	0.2951	0.2696
nanopore	21	56	0.8485	0.3043	0.2785
nanopore	21	57	0.8724	0.3138	0.2874
nanopore	21	58	0.8983	0.3234	0.2964
nanopore	21	59	0.9121	0.3332	0.3053
nanopore	21	60	0.9246	0.3432	0.3146
nanopore	21	61	0.9331	0.3534	0.3240
nanopore	21	62	0.9433	0.3638	0.3333
nanopore	21	63	0.9465	0.3745	0.3436
nanopore	21	64	0.9526	0.3855	0.3534
nanopore	21	65	0.9575	0.3967	0.3633
nanopore	21	66	0.9611	0.4084	0.3742
nanopore	21	67	0.9623	0.4202	0.3856
nanopore	21	68	0.9652	0.4325	0.3960
nanopore	21	69	0.9668	0.4452	0.4072
nanopore	21	70	0.9680	0.4584	0.4185
nanopore	21	71	0.9680	0.4721	0.4312
nanopore	21	72	0.9688	0.4863	0.4436
nanopore	21	73	0.9700	0.5011	0.4569
nanopore	21	74	0.9712	0.5167	0.4704
nanopore	21	75	0.9716	0.5327	0.4843
nanopore	21	76	0.9716	0.5495	0.4993
nanopore	21	77	0.9724	0.5673	0.5157
nanopore	21	78	0.9729	0.5860	0.5322
nanopore	21	79	0.9729	0.6058	0.5489
nanopore	21	80	0.9733	0.6269	0.5659
nanopore	21	81	0.9733	0.6497	0.5847
nanopore	21	82	0.9733	0.6739	0.6048
nanopore	21	83	0.9737	0.6996	0.6264
nanopore	21	84	0.9741	0.7276	0.6491
nanopore	21	85	0.9741	0.7575	0.6738
nanopore	21	86	0.9741	0.7905	0.7017
nanopore	21	87	0.9741	0.8268	0.7331
nanopore	21	88	0.9741	0.8673	0.7641
nanopore	21	89	0.9745	0.9135	0.7990
nanopore	21	90	0.9745	0.9664	0.8401
nanopore	21	91	0.9749	1.0268	0.8857
nanopore	21	92	0.9749	1.0973	0.9408
nanopore	21	93	0.9749	1.1843	1.0022
nanopore	21	94	0.9753	1.2939	1.0765
nanopore	21	95	0.9753	1.4367	1.1761
nanopore	21	96	0.9757	1.6417	1.3025
nanopore	21	97	0.9757	1.9398	1.5005
nanopore	21	98	0.9757	2.4765	1.8589
nanopore	21	99	0.9757	3.7631	2.8578
nanopore	22	51	0.6767	0.2489	0.2269
nanopore	22	52	0.7115	0.2575	0.2354
nanopore	22	53	0.7472	0.2663	0.2435
nanopore	22	54	0.7889	0.2753	0.2521
nanopore	22	55	0.8140	0.2845	0.2610
nanopore	22	56	0.8432	0.2937	0.2697
nanopore	22	57	0.8671	0.3031	0.2782
nanopore	22	58	0.8930	0.3127	0.2871
nanopore	22	59	0.9068	0.3225	0.2958
nanopore	22	60	0.9194	0.3325	0.3056
nanopore	22	61	0.9279	0.3427	0.3150
nanopore	22	62	0.9380	0.3531	0.3244
nanopore	22	63	0.9412	0.3638	0.3340
nanopore	22	64	0.9473	0.3748	0.3436
nanopore	22	65	0.9522	0.3861	0.3534
nanopore	22	66	0.9558	0.3977	0.3636
nanopore	22	67	0.9571	0.4096	0.3745
nanopore	22	68	0.9599	0.4219	0.3858
nanopore	22	69	0.9615	0.4346	0.3965
nanopore	22	70	0.9627	0.4477	0.4089
nanopore	22	71	0.9627	0.4614	0.4212
nanopore	22	72	0.9635	0.4757	0.4333
nanopore	22	73	0.9647	0.4905	0.4463
nanopore	22	74	0.9660	0.5060	0.4604
nanopore	22	75	0.9664	0.5220	0.4748
nanopore	22	76	0.9664	0.5389	0.4900
nanopore	22	77	0.9672	0.5566	0.5053
nanopore	22	78	0.9676	0.5753	0.5213
nanopore	22	79	0.9676	0.5952	0.5386
nanopore	22	80	0.9680	0.6162	0.5558
nanopore	22	81	0.9680	0.6391	0.5745
nanopore	22	82	0.9680	0.6632	0.5955
nanopore	22	83	0.9684	0.6890	0.6169
nanopore	22	84	0.9688	0.7169	0.6400
nanopore	22	85	0.9688	0.7468	0.6641
nanopore	22	86	0.9688	0.7798	0.6936
nanopore	22	87	0.9688	0.8161	0.7223
nanopore	22	88	0.9688	0.8566	0.7543
nanopore	22	89	0.9692	0.9028	0.7896
nanopore	22	90	0.9692	0.9557	0.8316
nanopore	22	91	0.9696	1.0162	0.8749
nanopore	22	92	0.9696	1.0866	0.9280
nanopore	22	93	0.9696	1.1737	0.9911
nanopore	22	94	0.9700	1.2833	1.0656
nanopore	22	95	0.9700	1.4261	1.1633
nanopore	22	96	0.9704	1.6310	1.2901
nanopore	22	97	0.9704	1.9292	1.4909
nanopore	22	98	0.9704	2.4659	1.8504
nanopore	22	99	0.9704	3.7524	2.8458
nanopore	23	51	0.6710	0.2384	0.2180
nanopore	23	52	0.7058	0.2471	0.2258
nanopore	23	53	0.7415	0.2558	0.2345
nanopore	23	54	0.7832	0.2648	0.2434
nanopore	23	55	0.8083	0.2740	0.2519
nanopore	23	56	0.8375	0.2832	0.2606
nanopore	23	57	0.8614	0.2926	0.2694
nanopore	23	58	0.8874	0.3022	0.2780
nanopore	23	59	0.9011	0.3120	0.2868
nanopore	23	60	0.9137	0.3220	0.2962
nanopore	23	61	0.9222	0.3322	0.3052
nanopore	23	62	0.9323	0.3426	0.3147
nanopore	23	63	0.9356	0.3533	0.3240
nanopore	23	64	0.9417	0.3643	0.3342
nanopore	23	65	0.9465	0.3756	0.3440
nanopore	23	66	0.9502	0.3872	0.3549
nanopore	23	67	0.9514	0.3991	0.3657
nanopore	23	68	0.9542	0.4114	0.3766
nanopore	23	69	0.9558	0.4241	0.3877
nanopore	23	70	0.9571	0.4372	0.3997
nanopore	23	71	0.9571	0.4509	0.4117
nanopore	23	72	0.9579	0.4652	0.4240
nanopore	23	73	0.9591	0.4800	0.4361
nanopore	23	74	0.9603	0.4955	0.4506
nanopore	23	75	0.9607	0.5115	0.4659
nanopore	23	76	0.9607	0.5284	0.4800
nanopore	23	77	0.9615	0.5461	0.4950
nanopore	23	78	0.9619	0.5648	0.5111
nanopore	23	79	0.9619	0.5847	0.5285
nanopore	23	80	0.9623	0.6058	0.5462
nanopore	23	81	0.9623	0.6286	0.5647
nanopore	23	82	0.9623	0.6527	0.5859
nanopore	23	83	0.9627	0.6785	0.6079
nanopore	23	84	0.9631	0.7064	0.6310
nanopore	23	85	0.9631	0.7363	0.6552
nanopore	23	86	0.9631	0.7693	0.6822
nanopore	23	87	0.9631	0.8056	0.7113
nanopore	23	88	0.9631	0.8461	0.7438
nanopore	23	89	0.9635	0.8923	0.7794
nanopore	23	90	0.9635	0.9453	0.8200
nanopore	23	91	0.9639	1.0057	0.8653
nanopore	23	92	0.9639	1.0761	0.9187
nanopore	23	93	0.9639	1.1632	0.9808
nanopore	23	94	0.9643	1.2728	1.0562
nanopore	23	95	0.9643	1.4156	1.1528
nanopore	23	96	0.9647	1.6205	1.2791
nanopore	23	97	0.9647	1.9187	1.4813
nanopore	23	98	0.9647	2.4554	1.8386
nanopore	23	99	0.9647	3.7419	2.8373
nanopore	24	51	0.6673	0.2283	0.2091
nanopore	24	52	0.7022	0.2370	0.2172
nanopore	24	53	0.7378	0.2457	0.2254
nanopore	24	54	0.7796	0.2547	0.2344
nanopore	24	55	0.8047	0.2639	0.2427
nanopore	24	56	0.8339	0.2731	0.2516
nanopore	24	57	0.8578	0.2825	0.2605
nanopore	24	58	0.8837	0.2921	0.2689
nanopore	24	59	0.8975	0.3019	0.2773
nanopore	24	60	0.9100	0.3119	0.2868
nanopore	24	61	0.9186	0.3222	0.2958
nanopore	24	62	0.9287	0.3325	0.3055
nanopore	24	63	0.9319	0.3432	0.3152
nanopore	24	64	0.9380	0.3542	0.3251
nanopore	24	65	0.9429	0.3655	0.3353
nanopore	24	66	0.9465	0.3771	0.3453
nanopore	24	67	0.9477	0.3890	0.3566
nanopore	24	68	0.9506	0.4013	0.3678
nanopore	24	69	0.9522	0.4140	0.3784
nanopore	24	70	0.9534	0.4272	0.3901
nanopore	24	71	0.9534	0.4408	0.4018
nanopore	24	72	0.9542	0.4551	0.4142
nanopore	24	73	0.9554	0.4699	0.4273
nanopore	24	74	0.9566	0.4854	0.4404
nanopore	24	75	0.9571	0.5014	0.4558
nanopore	24	76	0.9571	0.5183	0.4704
nanopore	24	77	0.9579	0.5361	0.4859
nanopore	24	78	0.9583	0.5547	0.5018
nanopore	24	79	0.9583	0.5746	0.5184
nanopore	24	80	0.9587	0.5957	0.5371
nanopore	24	81	0.9587	0.6185	0.5556
nanopore	24	82	0.9587	0.6426	0.5758
nanopore	24	83	0.9591	0.6684	0.5975
nanopore	24	84	0.9595	0.6963	0.6217
nanopore	24	85	0.9595	0.7262	0.6454
